[2024-06-24T10:25:58.221264][TIME="2024-06-24T13:55:58+03:30"][WARNING] level=warning msg="A:\\py\\pythonProjects\\testAssignment\\docker-compose.yml: `version` is obsolete"
[2024-06-24T10:26:14.868898][CAT-API][INFO] | {"@timestamp":"2024-06-24T10:26:14.82403364Z","@version":"1","message":"Initializing Spring DispatcherServlet 'dispatcherServlet'","logger_name":"org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]","thread_name":"http-nio-8080-exec-1","level":"INFO","level_value":20000,"trace_id":"f199dc355dc812c80b53f1b7e87c8670","trace_flags":"01","span_id":"5742b2df02ef3a52","instance":"0430a1544f92"}
[2024-06-24T10:39:42.016073][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.018361][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.022770][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.024552][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.027404][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.029914][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.033575][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.035384][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.038912][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.041638][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.044593][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.047538][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.049665][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.261327][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.264125][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.272216][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.272333][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.272333][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.275752][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.279915][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.283360][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.286789][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.289051][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.291712][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.294464][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.297095][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.300027][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.303152][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.305836][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.308009][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.522588][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.526021][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.527980][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.531727][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.535878][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.538955][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.541933][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.544670][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.547918][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.550645][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.553240][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.556429][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.559597][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.562907][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.565062][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.567634][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:42.570869][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.460928][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.464875][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.467982][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.470611][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.473241][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.476508][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.479349][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.481993][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.484789][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.487454][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.490625][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.492766][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.495950][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.498088][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.501384][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.504036][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.506984][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.653060][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.656205][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.661527][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.661527][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.664780][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.667807][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.670609][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.673305][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.675466][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.678241][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.680442][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.683437][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.686241][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.688945][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.691702][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.693884][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.696604][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.833826][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.837254][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.840982][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.844235][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.847115][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.849960][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.852149][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.855008][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.857839][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.860604][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.863587][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.866321][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.868933][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.871638][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.874932][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.877791][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:43.880111][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.011680][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.011680][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.014920][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.018874][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.023128][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.024690][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.028279][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.031779][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.034742][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.037420][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.041037][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.043672][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.046555][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.049821][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.052803][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.055554][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.058412][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.176249][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.179378][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.196431][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.199488][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.202117][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.204770][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.207494][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.209618][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.212259][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.215026][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.217174][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.220205][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.224338][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.228147][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.230733][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.233403][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:44.235675][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:54460 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:48.827681][OTEL_COLLECTOR][ERROR] | 2024-06-24T10:39:48.862Z error prometheusexporter@v0.88.0/log.go:23 error gathering metrics: 2 error(s) occurred:
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | net/http.(*ServeMux).ServeHTTP
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | net/http/server.go:2514
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp.(*decompressor).ServeHTTP
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/compression.go:147
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.(*middleware).serveHTTP
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:217
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.NewMiddleware.func1.1
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:81
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp.(*clientInfoHandler).ServeHTTP
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/clientinfohandler.go:28
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | net/http.serverHandler.ServeHTTP
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | net/http/server.go:2938
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | net/http.(*conn).serve
[2024-06-24T10:39:48.828186][OTEL_COLLECTOR][OTHER] | net/http/server.go:2009
[2024-06-24T10:39:50.885544][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:50.888213][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:50.891335][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:50.893077][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:50.895875][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:50.898513][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:50.901370][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:50.904562][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:50.906628][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:50.909395][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.279486][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.283863][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.287058][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.291646][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.294930][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.298653][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.301874][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.305195][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.308429][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.310892][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.818236][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.821526][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.824061][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.827185][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.830379][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.833596][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:39:52.835708][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:51164 - "POST /api/recommend HTTP/1.1" 200 OK
